Survey ID,User ID,Start time,Submission time,Time to complete,Cooking oil used,Diet,Food amount,Reason for unusual food amount,Proxy,Proxy Issues,Meal ID,Meal name,Meal time,Food source,Food ID,Search term,Intake24 food code,Description (en),Description (local),Nutrient table name,Nutrient table code,Food group code,Food group (en),Food group (local),Ready meal,Brand,As served weight factor,Serving size (g/ml),Serving image,Leftovers (g/ml),Leftovers image,Portion size (g/ml),Reasonable amount,Missing food description,Missing food portion size,Missing food leftovers,Sub group code,Water,Total nitrogen,Nitrogen conversion factor,Protein,Fat,Carbohydrate,Energy (kcal),Energy (kJ),Alcohol,Englyst fibre,Starch,Total sugars,AOAC,Non-milk extrinsic sugars,Intrinsic and milk sugars,Glucose,Fructose,Maltose,Lactose,Sucrose,Other sugars (UK),FS Table sugar,FS Other Added Sugar,FS Honey,FS Fruit Juice,FS Dried Fruit,FS Fruit Puree,FS Stewed Fruit,FS Vegetable Puree,Satd FA,Cis-Mon FA,Cis-n3 FA,Cis-n6 FA,Trans FA,Cholesterol,Retinol,Total carotene,Alpha-carotene,Beta-carotene,Beta cryptoxanthin,Vitamin A,Vitamin D,Thiamin,Riboflavin,Niacin,Tryptophan/60,Niacin equivalent,Vitamin C,Vitamin E,Vitamin B6,Vitamin B12,Folate,Pantothenic acid,Biotin,Sodium,Potassium,Calcium,Magnesium,Phosphorus,Iron,Haem iron,Non-haem iron,Copper,Zinc,Chloride,Iodine,Manganese,Selenium,Total FS,Fruit,Dried fruit,Fruit juice,Smoothie fruit,Tomatoes,Tomato puree,Brassicaceae,Yellow Red Green,Beans,Nuts,Other Vegetables,Beef,Lamb,Pork,Processed Red Meat,Other Red Meat,Burgers,Sausages,Offal,Poultry,Processed Poultry,Game Birds,White Fish,Oily Fish,Canned Tuna,Shellfish,Cottage Cheese,Cheddar Cheese,Other Cheese
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,3,Lunch,13:15,Supermarket,1,Bolognaise,BSLM,"Beef bolognese sauce, home made","Beef bolognese sauce, home made",NDNS_Yr12,6764,40,Beef and beef dishes,N/A,FALSE,N/A,N/A,199,https://api.intake24.org/images/as_served/NDNS_bolognese_sauce/9bb67deb-71e7-4b68-9437-bfc0becd0cc9.jpg,0,N/A,199,TRUE,N/A,N/A,N/A,23B,157.81,2.39,18.27,14.73,12.14,9.95,204.97,857.69,0,1.19,4.58,5.37,1.79,0,5.37,2.19,2.19,0,0,0.6,0.4,0,0,0,0,0,0,0,1.99,4.96,4.66,0.1,0.98,0.52,37.81,0,296.51,0,270.64,49.75,49.75,0.46,0.18,0.12,5.17,2.59,7.16,11.14,1.79,0.4,1.19,17.91,0.4,1.99,238.8,405.96,29.85,23.88,135.32,1.79,0.4,1.19,0.1,2.79,290.54,7.96,0.16,5.97,1.79,0,0,0,0,61.01,0,0,0,0,0,23.04,43.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,3,Lunch,13:15,Supermarket,2,tea,BTEA,Tea,Tea,NDNS_Yr12,2315,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,239.85,N/A,0,N/A,239.85,TRUE,N/A,N/A,N/A,51B,239.13,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.4,0,0,0,43.17,0,2.4,2.4,0,0,0,0.02,0,2.4,2.4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,3,Lunch,13:15,Supermarket,3,water,TWTR,"Water (from tap, including filtered)","Water (from tap, including filtered)",NDNS_Yr12,5000,90,Water,N/A,FALSE,N/A,N/A,488.5,N/A,0,N/A,488.5,TRUE,N/A,N/A,N/A,51R,488.5,0,30.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,3,Lunch,13:15,Supermarket,4,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,26.65,N/A,0,N/A,26.65,TRUE,N/A,N/A,N/A,11R,23.83,0.13,1.7,0.93,0.45,1.04,11.73,49.3,0,0,0,1.04,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.29,0.1,0,0.01,0.02,1.87,4,1.87,0,1.87,0,4.26,0,0.01,0.06,0.03,0.16,0.19,0.53,0.03,0.03,0.19,1.07,0.13,0.53,11.46,41.04,31.71,2.66,25.32,0,0,0,0,0.11,22.92,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,1,cashew nuts,CASR,"Cashew nuts, unsalted","Cashew nuts, unsalted",NDNS_Yr12,2177,75,Nuts,N/A,FALSE,N/A,N/A,30,N/A,0,N/A,30,TRUE,N/A,N/A,N/A,56R,1.32,0.99,1.59,5.31,14.46,5.43,171.9,712.2,0,0.96,4.05,1.38,0.96,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,2.85,8.34,0.02,2.63,0,0,0,1.8,0,1.8,0,0.3,0,0.21,0.04,0.36,1.35,1.71,0,0.27,0.15,0,20.1,0.33,3.9,4.5,213,9.6,81,168,1.86,0,1.86,0.63,1.77,5.1,3.3,0.51,8.7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,2,tea,BTEA,Tea,Tea,NDNS_Yr12,2315,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,239.85,N/A,0,N/A,239.85,TRUE,N/A,N/A,N/A,51B,239.13,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.4,0,0,0,43.17,0,2.4,2.4,0,0,0,0.02,0,2.4,2.4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,3,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,26.65,N/A,0,N/A,26.65,TRUE,N/A,N/A,N/A,11R,23.83,0.13,1.7,0.93,0.45,1.04,11.73,49.3,0,0,0,1.04,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.29,0.1,0,0.01,0.02,1.87,4,1.87,0,1.87,0,4.26,0,0.01,0.06,0.03,0.16,0.19,0.53,0.03,0.03,0.19,1.07,0.13,0.53,11.46,41.04,31.71,2.66,25.32,0,0,0,0,0.11,22.92,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,20:00,Supermarket,1,pizza,CTTB,Cheese and tomato pizza (e.g. Margherita),Cheese and tomato pizza (e.g. Margherita),NDNS_Yr12,10026,112,Pizza,N/A,FALSE,N/A,N/A,65.5,N/A,0,N/A,65.5,TRUE,N/A,N/A,N/A,1C,24.96,1.18,4.09,7.47,6.03,23.19,170.95,720.5,0,1.24,21.09,2.1,1.64,0.98,1.11,0.46,0.46,1.11,0,0,0,0.72,0,0,0,0,0,0,0.66,2.71,2.18,0.2,0.65,0.07,11.79,77.95,59.61,0,59.61,0,87.77,0,0.1,0.1,0.66,1.83,2.49,1.31,1.11,0,0.26,2.62,0.13,2.62,237.77,146.07,142.14,15.72,117.25,0.72,0,0.72,0.07,0.85,377.28,11.14,0.26,2.62,1.24,0,0,0,0,6.59,3.99,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,13.24
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,20:00,Supermarket,2,salad,SIDE,"Side salad (e.g. including lettuce, tomato, cucumber), no dressing","Side salad (e.g. including lettuce, tomato, cucumber), no dressing",NDNS_Yr12,8084,70,"Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad",N/A,FALSE,N/A,N/A,84.3,https://api.intake24.org/images/as_served/NDNS_mixed_salad/96b07058-0517-4c6a-91c7-991279b3637c.jpg,0,N/A,84.3,TRUE,N/A,N/A,N/A,36B,79.07,0.34,5.27,1.85,0.42,0.76,13.49,57.32,0,1.18,0,0.67,1.69,0,0.67,0.25,0.34,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0.03,0.14,0.06,0,0,0,1011.6,0,1009.07,4.22,168.6,0,0.11,0.08,0.51,0.34,0.93,18.8,0.67,0.08,0,71.66,0.25,0.84,27.82,299.27,85.14,24.45,32.88,1.1,0,1.1,0.06,0.42,86.83,1.69,0.36,1.69,0,0,0,0,0,0,0,84.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,20:00,Supermarket,3,garlic bread,GRLC,Garlic bread,Garlic bread,NDNS_Yr12,7615,101,"Other breads with >8g/100g fat: naan, chapatis (made with fat), fried papadums, croissants, fried bread",N/A,FALSE,N/A,N/A,46,N/A,0,N/A,46,TRUE,N/A,N/A,N/A,2R,11.87,0.55,2.62,3.22,7.68,20.75,160.08,671.14,0,0.37,19.41,1.33,1.24,0,1.33,0.05,0.09,1.15,0,0,0,0,0,0,0,0,0,0,0,3.97,2.34,0.15,0.57,0.14,14.26,82.34,24.38,0,24.38,0,86.48,0,0.11,0.06,0.51,0.78,1.29,0,0.83,0.05,0.05,5.06,0.09,0.46,152.72,68.54,57.96,9.66,40.48,0.74,0,0.74,0.04,0.32,235.06,1.38,0.28,0.46,0,0,0,0,0,0,0,0,0.15,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,20:00,Supermarket,4,water,TWTR,"Water (from tap, including filtered)","Water (from tap, including filtered)",NDNS_Yr12,5000,90,Water,N/A,FALSE,N/A,N/A,488.5,N/A,0,N/A,488.5,TRUE,N/A,N/A,N/A,51R,488.5,0,30.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,6,Late snack or drink,21:00,Supermarket,1,Biscuit,DGSC,"Chocolate digestive, biscuit","Chocolate digestive, biscuit",NDNS_Yr12,260,14,Sweet biscuits: excludes full coated biscuits,N/A,FALSE,N/A,N/A,17,N/A,0,N/A,17,TRUE,N/A,N/A,N/A,7A,0.31,0.2,0.97,1.16,3.96,11.7,84.15,353.09,0,0.37,6.99,4.71,0.49,4.25,0.46,0,0,0,0,4.71,0,3.98,0.36,0,0,0,0,0,0,2.02,1.31,0.01,0.34,0.01,0.85,0,0,0,0,0,0,0,0.02,0.01,0.37,0.24,0.61,0,0.39,0.02,0.02,1.19,0.1,0.85,56.27,43.86,17,6.29,21.08,0.36,0,0.36,0.05,0.14,44.88,1.36,0.11,0.51,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7fcf1b-49d1-4fb5-ac6f-20e0a5ae5f46,S92Yw9Ydh,2020-04-29T09:39:21.667Z,2020-04-29T09:56:24.381Z,17 min,Vegetable oil (rapeseed),Not on a special diet,Usual,N/A,No,N/A,6,Late snack or drink,21:00,Supermarket,2,water,TWTR,"Water (from tap, including filtered)","Water (from tap, including filtered)",NDNS_Yr12,5000,90,Water,N/A,FALSE,N/A,N/A,488.5,N/A,0,N/A,488.5,TRUE,N/A,N/A,N/A,51R,488.5,0,30.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,09:15,Supermarket,1,Porridge with milk and sugar,PRSS,"Porridge, made with semi skimmed milk","Porridge, made with semi skimmed milk",NDNS_Yr12,3797,7,"Other breakfast cereals: muesli, bran flakes",N/A,FALSE,N/A,N/A,225,https://api.intake24.org/images/as_served/porridge/m738.jpg,0,N/A,225,TRUE,N/A,N/A,N/A,5R,167.63,2.03,14.35,12.15,6.52,38.48,252,1064.25,0,1.8,30.15,8.33,2.25,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,2.72,2.03,0.05,1.15,0.13,6.75,38.25,0,0,0,0,38.25,0,0,0.32,0.45,1.8,2.25,0,0.45,0.23,0,22.5,1.35,13.5,85.5,470.25,267.75,72,355.5,1.57,0,1.57,0,1.8,276.75,51.75,1.62,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,09:15,Supermarket,2,associated food prompt,BSGR,Brown sugar,Brown sugar,NDNS_Yr12,9379,83,"Table sugar: demerara, white",N/A,FALSE,N/A,N/A,16.9,N/A,0,N/A,16.9,TRUE,N/A,N/A,N/A,41A,0,0.02,1.06,0.08,0,17.12,64.56,275.13,0,0,0,17.12,0,17.12,0,0,0,0,0,17.12,0,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,22.82,9.46,2.87,0.68,0.29,0,0.29,0.01,0.02,5.91,0,0,0,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,09:15,Supermarket,3,Tea with milk,BTEA,Tea,Tea,NDNS_Yr12,2315,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,223.86,N/A,0,N/A,223.86,TRUE,N/A,N/A,N/A,51B,223.19,0,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.24,0,0,0,40.29,0,2.24,2.24,0,0,0,0.02,0,2.24,2.24,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,1,Breakfast,09:15,Supermarket,4,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,42.64,N/A,0,N/A,42.64,TRUE,N/A,N/A,N/A,11R,38.12,0.21,2.72,1.49,0.72,1.66,18.76,78.88,0,0,0,1.66,0,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.46,0.17,0,0.02,0.03,2.98,6.4,2.98,0,2.98,0,6.82,0,0.01,0.09,0.04,0.26,0.3,0.85,0.04,0.04,0.3,1.71,0.21,0.85,18.34,65.67,50.74,4.26,40.51,0,0,0,0,0.17,36.67,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,10:15,Supermarket,1,Coffee with milk,FLCO,"Coffee, fresh","Coffee, fresh",NDNS_Yr12,2306,92,Coffee (excluding added sugar),N/A,FALSE,N/A,N/A,139.69,N/A,0,N/A,139.69,TRUE,N/A,N/A,N/A,51A,138.02,0,8.73,0.28,0,0.42,2.79,11.18,0,0,0,0.42,0,0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.98,0,0.98,0,0,0,0,0,0,4.19,0,128.52,4.19,11.18,9.78,0.14,0,0.14,0.01,0,4.19,1.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,2,Morning snack or drink,10:15,Supermarket,2,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,26.61,N/A,0,N/A,26.61,TRUE,N/A,N/A,N/A,11R,23.79,0.13,1.7,0.93,0.45,1.04,11.71,49.22,0,0,0,1.04,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.28,0.1,0,0.01,0.02,1.86,3.99,1.86,0,1.86,0,4.26,0,0.01,0.06,0.03,0.16,0.19,0.53,0.03,0.03,0.19,1.06,0.13,0.53,11.44,40.98,31.66,2.66,25.28,0,0,0,0,0.11,22.88,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,3,Lunch,14:00,Supermarket,1,"Sandwich - seeded bread, mayonnaise, cheddar cheese, avocado, spinach and onion chutney",19CHSA01,Cheese sandwich with mayo with wholemeal/oatmeal bread,Cheese sandwich with mayo with wholemeal/oatmeal bread,NDNS,100001,29,"Cheese dishes: macaroni cheese, cheese sauce",N/A,FALSE,N/A,N/A,185,N/A,0,N/A,185,TRUE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.51,36.86,51.04,624.78,2613.98,0,N/A,N/A,3.9,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.47,N/A,N/A,N/A,N/A,64.47,N/A,N/A,N/A,N/A,N/A,404.41,1.59,N/A,N/A,N/A,N/A,N/A,0,3.18,N/A,N/A,45.1,N/A,N/A,992.03,N/A,663.54,N/A,N/A,1.85,N/A,N/A,N/A,3.48,N/A,N/A,N/A,10.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,3,Lunch,14:00,Supermarket,2,water,TWTR,"Water (from tap, including filtered)","Water (from tap, including filtered)",NDNS_Yr12,5000,90,Water,N/A,FALSE,N/A,N/A,276.8,N/A,0,N/A,276.8,TRUE,N/A,N/A,N/A,51R,276.8,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,1,Banana,BANA,Banana,Banana,NDNS_Yr12,1977,73,Fresh fruit,N/A,FALSE,N/A,N/A,165,N/A,0,N/A,165,TRUE,N/A,N/A,N/A,40C,123.75,0.33,10.31,1.98,0.17,33.5,133.65,574.2,0,1.32,3.63,29.87,2.31,0,29.87,13.04,12.38,0,0,4.46,0,0,0,0,0,0,0,0,0,0.07,0.02,0.03,0.02,0,0,0,42.9,19.8,33,0,6.6,0,0.23,0.07,1.15,0.33,1.65,14.35,0.33,0.5,0,23.1,0.66,4.95,0,544.5,9.9,44.55,37.95,0.5,0,0.5,0.17,0.33,179.85,4.95,0.59,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,2,tea,BTEA,Tea,Tea,NDNS_Yr12,2315,91,Tea (excluding added sugar),N/A,FALSE,N/A,N/A,223.86,N/A,0,N/A,223.86,TRUE,N/A,N/A,N/A,51B,223.19,0,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,2.24,0,0,0,40.29,0,2.24,2.24,0,0,0,0.02,0,2.24,2.24,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,4,Afternoon snack or drink,16:00,Supermarket,3,associated food prompt,19CSMLK,Semi skimmed milk,Semi skimmed milk,NDNS_Yr12,608,21,Semi-skimmed milks: includes longlife semi-skimmed,N/A,FALSE,N/A,N/A,42.64,N/A,0,N/A,42.64,TRUE,N/A,N/A,N/A,11R,38.12,0.21,2.72,1.49,0.72,1.66,18.76,78.88,0,0,0,1.66,0,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0.46,0.17,0,0.02,0.03,2.98,6.4,2.98,0,2.98,0,6.82,0,0.01,0.09,0.04,0.26,0.3,0.85,0.04,0.04,0.3,1.71,0.21,0.85,18.34,65.67,50.74,4.26,40.51,0,0,0,0,0.17,36.67,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ba9775-e3b7-4b7f-b75e-10296fd3eab4,LaAwAr7pb,2020-04-29T10:14:59.152Z,2020-04-29T10:28:59.165Z,14 min,Olive oil,Not on a special diet,Usual,N/A,No,N/A,5,Evening meal,19:30,Supermarket,1,couscous,CSCS,Couscous (plain),Couscous (plain),NDNS_Yr12,7600,104,"Couscous, bulgar wheat",N/A,FALSE,N/A,N/A,101,https://api.intake24.org/images/as_served/NDNS_couscous/4f74df11-3301-4271-a487-d9ed663b27c8.jpg,0,N/A,101,TRUE,N/A,N/A,N/A,1R,54.34,1.31,5.76,7.27,1.01,37.88,179.78,766.59,0,1.92,36.87,1.01,2.22,0,1.01,0,0,0.81,0,0.2,0,0,0,0,0,0,0,0,0,0.14,0.12,0.02,0.38,0,0,0,0,0,0,0,0,0,0.13,0,2.12,1.21,3.33,0,0.1,0.1,0,13.13,0.4,2.02,4.04,155.54,20.2,32.32,130.29,1.01,0,1.01,0.21,0.91,82.82,0,0.56,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
